transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,transaction_hour,transaction_dayname,transaction_weekday,transaction_month,transaction_time_bucket,Day_Type,sales_category
683,1/2/2023,2026-07-22T11:36:50.000Z,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,11,Mon,0,Jan,Morning,Weekday,Small Purchase
684,1/2/2023,2026-07-22T11:38:23.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
685,1/2/2023,2026-07-22T11:39:11.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
686,1/2/2023,2026-07-22T11:39:11.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
687,1/2/2023,2026-07-22T11:40:12.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
688,1/2/2023,2026-07-22T11:41:54.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
689,1/2/2023,2026-07-22T11:42:36.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
690,1/2/2023,2026-07-22T11:42:36.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,Mon,0,Jan,Morning,Weekday,Small Purchase
691,1/2/2023,2026-07-22T11:43:04.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
692,1/2/2023,2026-07-22T11:49:10.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
693,1/2/2023,2026-07-22T11:50:18.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
694,1/2/2023,2026-07-22T11:50:32.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
695,1/2/2023,2026-07-22T11:53:48.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
696,1/2/2023,2026-07-22T11:53:54.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,11,Mon,0,Jan,Morning,Weekday,Small Purchase
697,1/2/2023,2026-07-22T11:54:01.000Z,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
698,1/2/2023,2026-07-22T11:54:30.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
699,1/2/2023,2026-07-22T11:55:31.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
700,1/2/2023,2026-07-22T11:56:26.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,11,Mon,0,Jan,Morning,Weekday,Small Purchase
701,1/2/2023,2026-07-22T11:56:58.000Z,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
702,1/2/2023,2026-07-22T11:56:58.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
703,1/2/2023,2026-07-22T11:58:49.000Z,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,11,Mon,0,Jan,Morning,Weekday,Small Purchase
704,1/2/2023,2026-07-22T11:58:49.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,11,Mon,0,Jan,Morning,Weekday,Small Purchase
705,1/2/2023,2026-07-22T12:01:50.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
706,1/2/2023,2026-07-22T12:03:47.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
707,1/2/2023,2026-07-22T12:06:18.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
708,1/2/2023,2026-07-22T12:12:01.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
709,1/2/2023,2026-07-22T12:12:44.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
710,1/2/2023,2026-07-22T12:14:00.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
711,1/2/2023,2026-07-22T12:18:13.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
712,1/2/2023,2026-07-22T12:18:22.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
713,1/2/2023,2026-07-22T12:18:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
714,1/2/2023,2026-07-22T12:20:43.000Z,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
715,1/2/2023,2026-07-22T12:20:43.000Z,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
716,1/2/2023,2026-07-22T12:21:38.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
717,1/2/2023,2026-07-22T12:21:39.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
718,1/2/2023,2026-07-22T12:21:58.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
719,1/2/2023,2026-07-22T12:22:04.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
720,1/2/2023,2026-07-22T12:22:12.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
721,1/2/2023,2026-07-22T12:22:12.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
722,1/2/2023,2026-07-22T12:23:03.000Z,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
723,1/2/2023,2026-07-22T12:23:30.000Z,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
724,1/2/2023,2026-07-22T12:23:30.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
725,1/2/2023,2026-07-22T12:24:39.000Z,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
726,1/2/2023,2026-07-22T12:24:39.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
727,1/2/2023,2026-07-22T12:25:03.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
728,1/2/2023,2026-07-22T12:25:24.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
729,1/2/2023,2026-07-22T12:26:13.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
730,1/2/2023,2026-07-22T12:26:13.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
731,1/2/2023,2026-07-22T12:26:18.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
732,1/2/2023,2026-07-22T12:27:01.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
733,1/2/2023,2026-07-22T12:28:08.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
734,1/2/2023,2026-07-22T12:28:25.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
735,1/2/2023,2026-07-22T12:29:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
736,1/2/2023,2026-07-22T12:30:43.000Z,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
737,1/2/2023,2026-07-22T12:32:19.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
738,1/2/2023,2026-07-22T12:33:04.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
739,1/2/2023,2026-07-22T12:34:00.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
740,1/2/2023,2026-07-22T12:36:06.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
741,1/2/2023,2026-07-22T12:36:37.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
742,1/2/2023,2026-07-22T12:38:47.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
743,1/2/2023,2026-07-22T12:38:51.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
744,1/2/2023,2026-07-22T12:39:04.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
745,1/2/2023,2026-07-22T12:41:28.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
746,1/2/2023,2026-07-22T12:42:19.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
747,1/2/2023,2026-07-22T12:42:47.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
748,1/2/2023,2026-07-22T12:45:02.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
749,1/2/2023,2026-07-22T12:46:04.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
750,1/2/2023,2026-07-22T12:47:49.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
751,1/2/2023,2026-07-22T12:53:16.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
752,1/2/2023,2026-07-22T12:54:07.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
753,1/2/2023,2026-07-22T12:54:07.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
754,1/2/2023,2026-07-22T12:54:53.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
755,1/2/2023,2026-07-22T12:55:19.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
756,1/2/2023,2026-07-22T12:57:55.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
757,1/2/2023,2026-07-22T12:58:04.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
758,1/2/2023,2026-07-22T12:58:38.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
759,1/2/2023,2026-07-22T12:58:57.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
760,1/2/2023,2026-07-22T12:59:28.000Z,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
761,1/2/2023,2026-07-22T12:59:45.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,12,Mon,0,Jan,Afternoon,Weekday,Small Purchase
762,1/2/2023,2026-07-22T13:02:03.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
763,1/2/2023,2026-07-22T13:03:14.000Z,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
764,1/2/2023,2026-07-22T13:03:14.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
765,1/2/2023,2026-07-22T13:03:33.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
766,1/2/2023,2026-07-22T13:03:53.000Z,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
767,1/2/2023,2026-07-22T13:04:02.000Z,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
768,1/2/2023,2026-07-22T13:04:56.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
769,1/2/2023,2026-07-22T13:05:41.000Z,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
770,1/2/2023,2026-07-22T13:09:27.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
771,1/2/2023,2026-07-22T13:09:27.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
772,1/2/2023,2026-07-22T13:10:17.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
773,1/2/2023,2026-07-22T13:10:17.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
774,1/2/2023,2026-07-22T13:10:41.000Z,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
775,1/2/2023,2026-07-22T13:14:54.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
776,1/2/2023,2026-07-22T13:15:40.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
777,1/2/2023,2026-07-22T13:21:09.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
778,1/2/2023,2026-07-22T13:21:23.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
779,1/2/2023,2026-07-22T13:23:18.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
780,1/2/2023,2026-07-22T13:23:38.000Z,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
781,1/2/2023,2026-07-22T13:24:33.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
782,1/2/2023,2026-07-22T13:25:02.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
783,1/2/2023,2026-07-22T13:26:47.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
784,1/2/2023,2026-07-22T13:28:24.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
785,1/2/2023,2026-07-22T13:29:51.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
786,1/2/2023,2026-07-22T13:29:59.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
787,1/2/2023,2026-07-22T13:30:00.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
788,1/2/2023,2026-07-22T13:30:00.000Z,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
789,1/2/2023,2026-07-22T13:30:05.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
790,1/2/2023,2026-07-22T13:30:15.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
791,1/2/2023,2026-07-22T13:30:30.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
792,1/2/2023,2026-07-22T13:30:30.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
793,1/2/2023,2026-07-22T13:34:02.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
794,1/2/2023,2026-07-22T13:35:24.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
795,1/2/2023,2026-07-22T13:35:24.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
796,1/2/2023,2026-07-22T13:39:11.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
797,1/2/2023,2026-07-22T13:40:11.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
798,1/2/2023,2026-07-22T13:40:36.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
799,1/2/2023,2026-07-22T13:40:53.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
800,1/2/2023,2026-07-22T13:40:53.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
801,1/2/2023,2026-07-22T13:42:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
802,1/2/2023,2026-07-22T13:47:24.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
803,1/2/2023,2026-07-22T13:47:27.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
804,1/2/2023,2026-07-22T13:48:27.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
805,1/2/2023,2026-07-22T13:48:27.000Z,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
806,1/2/2023,2026-07-22T13:51:33.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
807,1/2/2023,2026-07-22T13:51:33.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
808,1/2/2023,2026-07-22T13:52:27.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
809,1/2/2023,2026-07-22T13:53:04.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
810,1/2/2023,2026-07-22T13:53:04.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
811,1/2/2023,2026-07-22T13:55:38.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
812,1/2/2023,2026-07-22T13:55:38.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
813,1/2/2023,2026-07-22T13:56:19.000Z,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
814,1/2/2023,2026-07-22T13:57:59.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
815,1/2/2023,2026-07-22T13:58:30.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
816,1/2/2023,2026-07-22T13:58:36.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,Mon,0,Jan,Afternoon,Weekday,Small Purchase
817,1/2/2023,2026-07-22T14:01:23.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
818,1/2/2023,2026-07-22T14:02:16.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
819,1/2/2023,2026-07-22T14:02:44.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
